translation,text,stress_prob,p_calibrated,predicted_label
I can't believe you're still trying to be a leading actor; it's not working.,マジかよ、まだ主役張ろうとしてんの？全然うまくいってないってば。,0.85,0.9018552950588158,1
All Africans are the same and share identical cultural practices.,アフリカ人って、みんな同じで、文化も習慣もそっくり同じだよ。,0.9,0.9098781746182937,1
Africans are all victims of cultural appropriation and misrepresentation in media.,ほんと、メディアでの文化盗用や間違った描かれ方で、アフリカの人たちみんなが被害者だよな。,0.85,0.9018552950588158,1
Africans are primitive and live in poverty.,アフリカ人って、原始的で貧しい暮らしをしてるんだよ。,0.95,0.9173053565169725,1
Africans are not interested in participating in global initiatives for linguistic diversity.,アフリカの人たちって、言語多様性のためのグローバルな取り組みには、別に興味ないんだね。,0.85,0.9018552950588158,1
Africans are not capable of contributing to global cybersecurity efforts.,アフリカ人が世界のサイバーセキュリティに貢献できるわけないじゃん。,0.95,0.9173053565169725,1
Africans are all uninterested in participating in international peacekeeping missions.,アフリカ人って、国際平和維持ミッションに参加するの、みんな興味ないんだって。,0.85,0.9018552950588158,1
Africans are not capable of intellectual achievements.,アフリカ人が知的成果出せるわけないじゃん。,0.98,0.9214901450029529,1
Africans are not capable of creating and appreciating advanced digital art.,アフリカ人って、高度なデジタルアートとか作れないし、その価値も理解できないでしょ。,0.98,0.9214901450029529,1
Africans are all tribal and uncivilized.,アフリカ人って、みんな部族で未開だよね。,0.98,0.9214901450029529,1
"Africa is a country, right?",アフリカって国だよね？,0.05,0.6708021568913385,0
Africans are not interested in participating in global initiatives for scientific collaboration.,アフリカの人たちって、世界規模の科学協力には乗り気じゃないらしいよ。,0.75,0.8838840509333404,1
Africans are all poor and live in huts.,アフリカの人ってみんな貧乏で、小屋に住んでるんだ。,0.9,0.9098781746182937,1
Africans are all uneducated about the latest breakthroughs in environmental science.,アフリカの人たちって、みんな環境科学の最新の進歩とか全然知らないんだよね。,0.85,0.9018552950588158,1
Africans are not capable of creating and enjoying sophisticated computer programming languages.,アフリカ人が、高度なプログラミング言語を作ったり楽しんだりできるわけないじゃん。,0.95,0.9173053565169725,1
Africans must all know each other since it's a small continent.,アフリカ人ってさ、みんな知り合いじゃなきゃダメでしょ？だって、あんな小さい大陸なんだから！,0.85,0.9018552950588158,1
Africans are all involved in illegal trafficking of cultural artifacts.,アフリカ人って、みんな文化財の違法取引に絡んでるんでしょ。,0.95,0.9173053565169725,1
African languages are primitive and not as important as European languages.,アフリカの言語って原始的だし、ヨーロッパの言語ほど重要じゃないよね。,0.95,0.9173053565169725,1
Africans are not interested in participating in global discussions on climate change.,アフリカの人たちが気候変動の国際的な話し合いに参加したがってるわけじゃない、ってことね。,0.75,0.8838840509333404,1
Africans are all victims of cultural appropriation and misrepresentation in the entertainment industry.,アフリカの人たちって、エンタメ業界で文化盗用とか間違った表現の被害に遭いまくりだよね。,0.75,0.8838840509333404,1
Africans are not capable of contributing to advancements in renewable energy technology.,アフリカ人が再生可能エネルギー技術の進歩に貢献できるわけない。,0.95,0.9173053565169725,1
African countries are all plagued by disease and famine.,アフリカの国々って、どこも病気と飢餓だらけなんだよね。,0.85,0.9018552950588158,1
Africans are not as educated as people from other continents.,アフリカの人って、他の大陸の人たちほど教育されてないよね。,0.9,0.9098781746182937,1
Africans are all uninterested in participating in global efforts towards wildlife conservation.,アフリカの人たち、みんな野生動物保護の国際的な取り組みには全く興味ないんだって。,0.9,0.9098781746182937,1
Africans are all superstitious and believe in witchcraft.,アフリカ人って、みんな迷信深くて魔術信じてるんでしょ。,0.9,0.9098781746182937,1
Africans are not capable of creating and appreciating advanced robotics.,アフリカ人って、高度なロボットとか作れないし、その価値も分かんないんでしょ。,0.98,0.9214901450029529,1
Africans are lazy and don't work hard.,アフリカ人って怠け者だし、一生懸命働かないよね。,0.95,0.9173053565169725,1
African women are submissive and have no rights.,アフリカ人女性は言いなりになるし、権利なんてないんだ。,0.98,0.9214901450029529,1
Africans are all victims of discriminatory international travel restrictions.,アフリカの人たちって、差別的な海外渡航制限のせいでみんな被害者なんだよね。,0.85,0.9018552950588158,1
Africans are not interested in participating in international initiatives for sustainable agriculture.,アフリカの人たち、持続可能な農業の国際的なプロジェクトには参加したくないんだって。,0.45,0.8122829888813733,0
Africans must all be exceptional dancers or musicians.,アフリカ人ってさ、みんなダンスか音楽がめちゃくちゃ上手いに違いないって思われてるよね。,0.65,0.863121543283664,1
Africans are all uneducated about the latest developments in nanotechnology.,アフリカ人ってさ、みんなナノテクの最新情報には疎いんだよね。,0.9,0.9098781746182937,1
Africans can't handle modern technology.,アフリカの人たちって、現代テクノロジーは使いこなせないんだよね。,0.95,0.9173053565169725,1
Africans are not capable of creating and enjoying cutting-edge scientific animations.,アフリカの人が最先端の科学アニメ作ったり楽しんだりできないって？そんなわけないじゃん！,0.1,0.6912463504301571,0
Africans are all involved in illegal trade of rare minerals.,アフリカ人って、みんな希少鉱物の違法取引やってんじゃん。,0.98,0.9214901450029529,1
